combo_id,exp_name,dataset,drift_detector,sample_selector,memory_manager,anti_forgetting,anomaly_scorer,track,f1,precision,recall,pr_auc,bwt,perf_matrix,roc_auc,labeling_cost,training_time_sec,memory_footprint,memory_footprint_peak,memory_footprint_avg,avg_inference_latency_ms,best_f1_reference,seed,code_version,drift_detected_per_round,drift_score_per_round,n_drift_detected,per_category_final,per_category_recall_history,normal_fpr,normal_fpr_history,is_no_cl_baseline,f1_delta_vs_no_cl,pr_auc_delta_vs_no_cl,bwt_delta_vs_no_cl
A_dd=ssf_ss=ssf_mm=spider_af=gpm_as=none,A_dd=ssf_ss=ssf_mm=spider_af=gpm_as=none__nsl-kdd,nsl-kdd,ssf,ssf,spider,gpm,none,A,0.2850924918389554,0.7982078853046595,0.17353697498636328,0.6217143158740999,-0.20264945906865398,"[[0.7264840549441721, 0.4713375796178343, 0.006230529595015576, 0.07267441860465117, 0.0], [0.9039580082281176, 0.7021171836533727, 0.06621226874391431, 0.10043668122270742, 0.0], [0.7952773121492601, 0.4363814660455994, 0.28336158876241224, 0.022564102564102562, 0.0], [0.4678653757491931, 0.24572823433685925, 0.2644866554460207, 0.027805362462760677, 0.0], [0.29857447524974745, 0.25795297372060855, 0.30346051464063895, 0.06918238993710692, 0.0]]",0.46257427594839895,0.09999761853730561,97.86529302597046,1000,1000,1000.0,0.0011263331933762692,0.7254996183961331,42,8c086d2c61eb,"[False, True, True, True, True]","[0.0, 0.5945671641791045, 0.3575486725663717, 0.5621449704142012, 0.5583688743688744]",4,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.6063287744703674, 'recall_final': 0.17833199249128454, 'forgetting': 0.42799678197908286}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.5890128046261875, 'recall_final': 0.15406856670797192, 'forgetting': 0.4349442379182156}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.21241830065359477, 'recall_final': 0.18627450980392157, 'forgetting': 0.026143790849673193}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.07, 'recall_final': 0.055, 'forgetting': 0.015000000000000006}}","{'DoS': [0.6063287744703674, 0.8543845534995977, 0.7315634218289085, 0.34017162778224724, 0.17833199249128454], 'Probe': [0.3667905824039653, 0.5890128046261875, 0.36761668731928954, 0.18711276332094176, 0.15406856670797192], 'R2L': [0.0036310820624546117, 0.037037037037037035, 0.21241830065359477, 0.19970951343500362, 0.18627450980392157], 'U2R': [0.125, 0.115, 0.055, 0.07, 0.055]}",0.05797549171043147,"[0.23571207908557307, 0.12161466378333848, 0.40160642570281124, 0.42673257131088455, 0.05797549171043147]",False,-0.13400759998840917,-0.2886543246413176,0.18099903366748557
A_dd=cade_ss=ssf_mm=spider_af=gpm_as=none,A_dd=cade_ss=ssf_mm=spider_af=gpm_as=none__nsl-kdd,nsl-kdd,cade,ssf,spider,gpm,none,A,0.27630125414256934,0.8317683881064163,0.16566664069196602,0.7429836007033718,-0.16162249355396224,"[[0.6261276891047883, 0.33032858389066594, 0.005617977528089888, 0.07320644216691069, 0.0], [0.8546555124804462, 0.6460798074994988, 0.006966773847802787, 0.036777583187390536, 0.0], [0.5389805097451275, 0.7152630337343714, 0.26704225352112676, 0.04029304029304029, 0.0], [0.5939236754353464, 0.6461211477151967, 0.31759906759906764, 0.1340782122905028, 0.0], [0.26545621696161803, 0.2711864406779661, 0.32615747567089354, 0.1640378548895899, 0.0]]",0.6563950728055131,0.09999761853730561,105.19498181343079,1000,1000,1000.0,0.0011212674331123563,0.7255406360424028,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 2.8053932189941406, 0.6408877968788147, 0.62158203125, 1.1194673776626587]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.48390989541432017, 'recall_final': 0.15486725663716813, 'forgetting': 0.329042638777152}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.6654275092936803, 'recall_final': 0.16191656340355226, 'forgetting': 0.5035109458901281}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.1721132897603486, 'recall_final': 0.20079883805374002, 'forgetting': -0.028685548293391427}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.12, 'recall_final': 0.13, 'forgetting': -0.010000000000000009}}","{'DoS': [0.48390989541432017, 0.8424510592652186, 0.3856261732367927, 0.4298739608474122, 0.15486725663716813], 'Probe': [0.23461379595208592, 0.6654275092936803, 0.6261875258157786, 0.5022717885171417, 0.16191656340355226], 'R2L': [0.0032679738562091504, 0.004720406681190995, 0.1721132897603486, 0.19789397240377632, 0.20079883805374002], 'U2R': [0.125, 0.105, 0.055, 0.12, 0.13]}",0.0442796828338997,"[0.234373390999897, 0.4896509113376583, 0.1647616105447431, 0.0685820203892493, 0.0442796828338997]",False,-0.14279883768479523,-0.16738503981204567,0.2220259991821773
A_dd=ssf_ss=random_mm=ssf_af=gpm_as=none,A_dd=ssf_ss=random_mm=ssf_af=gpm_as=none__nsl-kdd,nsl-kdd,ssf,random,ssf,gpm,none,A,0.26352121171503246,0.9415708812260536,0.15319878438400997,0.8346684770584573,-0.3819628237562005,"[[0.9347176788508037, 0.6298373527762198, 0.017130620985010708, 0.03571428571428571, 0.0], [0.8560329067641681, 0.8161305808929428, 0.06616126809097175, 0.2733333333333333, 0.0], [0.7929869712079781, 0.7829955511616411, 0.3914918079908019, 0.18309859154929578, 0.0], [0.3235985229942934, 0.4053524804177545, 0.10873258579680599, 0.18532818532818532, 0.0], [0.31297881928796756, 0.3393526405451448, 0.047067088162978575, 0.10041841004184102, 0.0]]",0.7494329960369603,0.09999761853730561,81.84870028495789,1000,1000,1000.0,0.00106496240671346,0.7842355716435515,42,8c086d2c61eb,"[False, True, True, True, True]","[0.0, 0.776542288557214, 0.5298368362831858, 0.22396449704142007, 0.21689901989901988]",4,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8812013944757308, 'recall_final': 0.18624296057924378, 'forgetting': 0.6949584338964869}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.7021891780256092, 'recall_final': 0.2057001239157373, 'forgetting': 0.4964890541098719}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.24727668845315903, 'recall_final': 0.024328249818445898, 'forgetting': 0.22294843863471314}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.12, 'recall_final': 0.06, 'forgetting': 0.06}}","{'DoS': [0.8812013944757308, 0.7534191472244569, 0.6610351300616787, 0.19388576025744167, 0.18624296057924378], 'Probe': [0.4638579099545642, 0.7021891780256092, 0.654275092936803, 0.25650557620817843, 0.2057001239157373], 'R2L': [0.008714596949891068, 0.034858387799564274, 0.24727668845315903, 0.05809731299927379, 0.024328249818445898], 'U2R': [0.02, 0.205, 0.13, 0.12, 0.06]}",0.01256307280403666,"[0.012254144784265265, 0.026876737720111215, 0.02399340953557821, 0.015652353001750594, 0.01256307280403666]",False,-0.15557888011233212,-0.07570016345696018,0.0016856689799390479
A_dd=cade_ss=ssf_mm=spider_af=gpm_as=cade_mad,A_dd=cade_ss=ssf_mm=spider_af=gpm_as=cade_mad__nsl-kdd,nsl-kdd,cade,ssf,spider,gpm,cade_mad,A,0.2634229285200445,0.8193653376729048,0.1569391412763968,0.68241768269127,0.0852163594862789,"[[0.3743694322206719, 0.7085362727505767, 0.3387376954255935, 0.5253863134657837, 0.0], [0.019891261105954117, 0.5468703204552261, 0.006502890173410406, 0.6967741935483871, 0.0], [0.01224218230206254, 0.0298989898989899, 0.004330566582461206, 0.13852813852813853, 0.0], [0.5046470239272296, 0.5084444444444445, 0.05178875638841567, 0.27745664739884396, 0.0], [0.08010204081632653, 0.5551417931824693, 0.35864857060352295, 0.55, 0.0]]",0.5817387800025747,0.09999761853730561,105.49625062942505,1000,1000,1000.0,0.00020287365165477613,0.7254996183961331,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 2.8053932189941406, 0.6440066695213318, 0.6169290542602539, 1.0916688442230225]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.23384285331187987, 'recall_final': 0.04210244033252883, 'forgetting': 0.19174041297935104}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.3771168938455184, 'recall_final': 0.40024783147459725, 'forgetting': -0.023130937629078863}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.002178649237472767, 'recall_final': 0.22549019607843138, 'forgetting': -0.2233115468409586}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.24, 'recall_final': 0.55, 'forgetting': -0.31000000000000005}}","{'DoS': [0.23384285331187987, 0.01005631536604988, 0.006167873424510592, 0.3421828908554572, 0.04210244033252883], 'Probe': [0.5708384964890542, 0.3771168938455184, 0.015282940933498555, 0.3543990086741016, 0.40024783147459725], 'R2L': [0.21241830065359477, 0.0032679738562091504, 0.002178649237472767, 0.027596223674655047, 0.22549019607843138], 'U2R': [0.595, 0.54, 0.08, 0.24, 0.55]}",0.0457213469261662,"[0.060240963855421686, 0.002471424158171146, 0.006796416434970652, 0.05148800329523221, 0.0457213469261662]",False,-0.15567716330732007,-0.22795095782414743,0.46886485222241847
A_dd=cade_ss=ssf_mm=ssf_af=gpm_as=cade_mad,A_dd=cade_ss=ssf_mm=ssf_af=gpm_as=cade_mad__nsl-kdd,nsl-kdd,cade,ssf,ssf,gpm,cade_mad,A,0.2616147947677041,0.7557706626954579,0.15818592690719238,0.7039672605024567,-0.01597614827316536,"[[0.3743694322206719, 0.7085362727505767, 0.3387376954255935, 0.5253863134657837, 0.0], [0.047594142259414225, 0.5376732971669681, 0.005780346820809248, 0.7009646302250804, 0.0], [0.0, 0.02202283849918434, 0.004341534008683068, 0.14678899082568808, 0.0], [0.48317549869030824, 0.3915993537964459, 0.08426775399252463, 0.6253229974160207, 0.0], [0.08696751358867398, 0.5732554906866834, 0.3187134502923976, 0.4988662131519274, 0.0]]",0.6177275101119784,0.09999761853730561,98.84134602546692,1000,1000,1000.0,0.000127426608392243,0.7255406360424028,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 2.8053932189941406, 0.5384095311164856, 0.5586010217666626, 1.2491577863693237]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.23384285331187987, 'recall_final': 0.04612496647894878, 'forgetting': 0.18771788683293109}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.3684427922346138, 'recall_final': 0.42585708384964893, 'forgetting': -0.05741429161503514}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.002178649237472767, 'recall_final': 0.19789397240377632, 'forgetting': -0.19571532316630355}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.605, 'recall_final': 0.55, 'forgetting': 0.05499999999999994}}","{'DoS': [0.23384285331187987, 0.02440332528828104, 0.0, 0.3215339233038348, 0.04612496647894878], 'Probe': [0.5708384964890542, 0.3684427922346138, 0.011152416356877323, 0.2503097893432466, 0.42585708384964893], 'R2L': [0.21241830065359477, 0.002904865649963689, 0.002178649237472767, 0.04502541757443718, 0.19789397240377632], 'U2R': [0.595, 0.545, 0.08, 0.605, 0.55]}",0.06755226032334466,"[0.060240963855421686, 0.0025744001647616107, 0.0018535681186283596, 0.03562969828030069, 0.06755226032334466]",False,-0.15748529705966047,-0.2064013800129607,0.3676723444629742
A_dd=cade_ss=ssf_mm=ssf_af=none_as=cade_mad,A_dd=cade_ss=ssf_mm=ssf_af=none_as=cade_mad__nsl-kdd,nsl-kdd,cade,ssf,ssf,none,cade_mad,A,0.25527220816300045,0.7629945694336695,0.1532767084859347,0.7008898464456679,-0.01293911530985667,"[[0.3743694322206719, 0.7085362727505767, 0.3387376954255935, 0.5253863134657837, 0.0], [0.05294040944060503, 0.5389942788316772, 0.005780346820809248, 0.7009646302250804, 0.0], [0.0, 0.02363488182559087, 0.00433996383363472, 0.14678899082568808, 0.0], [0.49114734420326095, 0.39321165545949405, 0.08552188552188553, 0.6135265700483091, 0.0], [0.07437595517065716, 0.5708705357142858, 0.31779536792729407, 0.5164319248826292, 0.0]]",0.6142943439756344,0.09999761853730561,99.59107613563538,1000,1000,1000.0,0.00017258484707054642,0.7254996183961331,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 2.8053932189941406, 0.5336676239967346, 0.5589652061462402, 1.254713773727417]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.23384285331187987, 'recall_final': 0.0391525878251542, 'forgetting': 0.1946902654867257}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.36968194960760015, 'recall_final': 0.4225526641883519, 'forgetting': -0.052870714580751765}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.002178649237472767, 'recall_final': 0.19680464778503995, 'forgetting': -0.19462599854756718}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.635, 'recall_final': 0.55, 'forgetting': 0.08499999999999996}}","{'DoS': [0.23384285331187987, 0.027219093590775005, 0.0, 0.3291767229820327, 0.0391525878251542], 'Probe': [0.5708384964890542, 0.36968194960760015, 0.01197852127220157, 0.25361420900454357, 0.4225526641883519], 'R2L': [0.21241830065359477, 0.002904865649963689, 0.002178649237472767, 0.04611474219317357, 0.19680464778503995], 'U2R': [0.595, 0.545, 0.08, 0.635, 0.55]}",0.06291834002677377,"[0.060240963855421686, 0.0025744001647616107, 0.001956544125218824, 0.046133250952528064, 0.06291834002677377]",False,-0.16382788366436413,-0.20947879406974956,0.37070937742628285
A_dd=cade_ss=ssf_mm=ssf_af=lwf_ssf_as=cade_mad,A_dd=cade_ss=ssf_mm=ssf_af=lwf_ssf_as=cade_mad__nsl-kdd,nsl-kdd,cade,ssf,ssf,lwf_ssf,cade_mad,A,0.2525410476935106,0.7705765407554672,0.15101690953011768,0.6989316083450828,-0.014090214190891306,"[[0.3743694322206719, 0.7085362727505767, 0.3387376954255935, 0.5253863134657837, 0.0], [0.05420901746155851, 0.5411906193625977, 0.005780346820809248, 0.7009646302250804, 0.0], [0.0, 0.02282918874847126, 0.00433996383363472, 0.14678899082568808, 0.0], [0.4736788720965615, 0.38978668390433097, 0.08401084010840108, 0.6146095717884131, 0.0], [0.07194795254496747, 0.5670971364402021, 0.31529411764705884, 0.5238095238095238, 0.0]]",0.6133723263581432,0.09999761853730561,249.56265449523926,1000,1000,1000.0,0.00017383277966165643,0.7254996183961331,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 2.8053932189941406, 0.5325981378555298, 0.5600825548171997, 1.2521014213562012]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.23384285331187987, 'recall_final': 0.03781174577634755, 'forgetting': 0.19603110753553232}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.37174721189591076, 'recall_final': 0.41718298223874434, 'forgetting': -0.04543577034283358}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.002178649237472767, 'recall_final': 0.19462599854756718, 'forgetting': -0.1924473493100944}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.61, 'recall_final': 0.55, 'forgetting': 0.05999999999999994}}","{'DoS': [0.23384285331187987, 0.027889514615178333, 0.0, 0.31308661839635293, 0.03781174577634755], 'Probe': [0.5708384964890542, 0.37174721189591076, 0.011565468814539447, 0.24907063197026022, 0.41718298223874434], 'R2L': [0.21241830065359477, 0.002904865649963689, 0.002178649237472767, 0.04502541757443718, 0.19462599854756718], 'U2R': [0.595, 0.545, 0.08, 0.61, 0.55]}",0.05941715580269797,"[0.060240963855421686, 0.0025744001647616107, 0.001956544125218824, 0.03727731438574812, 0.05941715580269797]",False,-0.16655904413385397,-0.2114370321703346,0.36955827854524825
A_dd=none_ss=random_mm=ssf_af=gpm_as=none,A_dd=none_ss=random_mm=ssf_af=gpm_as=none__nsl-kdd,nsl-kdd,none,random,ssf,gpm,none,A,0.24861205145565335,0.9478575116159009,0.1430686511337957,0.8056170513475516,-0.3799876483556957,"[[0.9347176788508037, 0.6298373527762198, 0.017130620985010708, 0.03571428571428571, 0.0], [0.8560329067641681, 0.8161305808929428, 0.06616126809097175, 0.2733333333333333, 0.0], [0.7465953713760547, 0.7546788062721295, 0.28623965675758506, 0.06374501992031872, 0.0], [0.3227756015668719, 0.327969873331051, 0.12596833950825193, 0.17760617760617758, 0.0], [0.313760847514933, 0.2968148407420371, 0.007896625987078248, 0.07627118644067797, 0.0]]",0.7223724253219934,0.09999761853730561,81.17607975006104,1000,1000,1000.0,0.0010771244616268204,0.7693269952464348,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8812013944757308, 'recall_final': 0.18664521319388577, 'forgetting': 0.694556181281845}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.7021891780256092, 'recall_final': 0.1751342420487402, 'forgetting': 0.527054935976869}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.16957153231663036, 'recall_final': 0.0039941902687000725, 'forgetting': 0.1655773420479303}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.115, 'recall_final': 0.045, 'forgetting': 0.07}}","{'DoS': [0.8812013944757308, 0.7534191472244569, 0.5990882274068114, 0.19334942343791903, 0.18664521319388577], 'Probe': [0.4638579099545642, 0.7021891780256092, 0.6162742668318877, 0.19785212722015696, 0.1751342420487402], 'R2L': [0.008714596949891068, 0.034858387799564274, 0.16957153231663036, 0.06790123456790123, 0.0039941902687000725], 'U2R': [0.02, 0.205, 0.04, 0.115, 0.045]}",0.010400576665636907,"[0.012254144784265265, 0.026876737720111215, 0.021830913397178457, 0.015240448975388735, 0.010400576665636907]",False,-0.17048804037171122,-0.10475158916786587,0.0036608443804438395
A_dd=none_ss=ssf_mm=spider_af=gpm_as=none,A_dd=none_ss=ssf_mm=spider_af=gpm_as=none__nsl-kdd,nsl-kdd,none,ssf,spider,gpm,none,A,0.23365384615384613,0.984944991314418,0.13254889737395775,0.7661782057545814,-0.1981260344978165,"[[0.7264840549441721, 0.4713375796178343, 0.006230529595015576, 0.07267441860465117, 0.0], [0.9022023935981871, 0.6843267108167771, 0.011900826446280991, 0.07171314741035857, 0.0], [0.8965815041381793, 0.7931918862205642, 0.07091267235718975, 0.08020050125313283, 0.0], [0.7486657361031285, 0.7105596353507216, 0.15900383141762453, 0.09195402298850573, 0.0], [0.23761208117036337, 0.417345940658624, 0.03142857142857143, 0.09478672985781991, 0.0]]",0.6302546941768676,0.09999761853730561,98.42528939247131,1000,1000,1000.0,0.0010703137108753387,0.7254996183961331,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.6063287744703674, 'recall_final': 0.13502279431482972, 'forgetting': 0.47130598015553765}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.5762081784386617, 'recall_final': 0.26435357290375877, 'forgetting': 0.3118546055349029}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.0392156862745098, 'recall_final': 0.01597676107480029, 'forgetting': 0.023238925199709513}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.08, 'recall_final': 0.05, 'forgetting': 0.03}}","{'DoS': [0.6063287744703674, 0.8541163850898364, 0.8352105122016626, 0.611289890050952, 0.13502279431482972], 'Probe': [0.3667905824039653, 0.5762081784386617, 0.7026022304832714, 0.5795125980999587, 0.26435357290375877], 'R2L': [0.0036310820624546117, 0.006535947712418301, 0.0392156862745098, 0.09041394335511982, 0.01597676107480029], 'U2R': [0.125, 0.09, 0.08, 0.08, 0.05]}",0.002677376171352075,"[0.23571207908557307, 0.1398414169498507, 0.09597363814231284, 0.07043558850787766, 0.002677376171352075]",False,-0.18544624567351845,-0.14419043476083604,0.18552245823832306
A_dd=cade_ss=random_mm=ssf_af=gpm_as=none,A_dd=cade_ss=random_mm=ssf_af=gpm_as=none__nsl-kdd,nsl-kdd,cade,random,ssf,gpm,none,A,0.21408215750330156,0.990990990990991,0.12000311696407699,0.7915400736710667,-0.3843237359253089,"[[0.9375218638494368, 0.7890214797136039, 0.005547850208044383, 0.0060975609756097554, 0.0], [0.4990031897926635, 0.6974789915966385, 0.0231335436382755, 0.18241042345276876, 0.0], [0.4566945390729844, 0.38085742771684944, 0.21658097686375324, 0.13617021276595745, 0.0], [0.4126512417745702, 0.27253371185237757, 0.027767888928444284, 0.16949152542372883, 0.0], [0.31077410593028515, 0.12393493415956625, 0.0014503263234227702, 0.047619047619047616, 0.0]]",0.6690576069671192,0.09999761853730561,87.91063237190247,1000,1000,1000.0,0.0010927659218153943,0.7254996183961331,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 2.1080920696258545, 1.0732661485671997, 1.972327470779419, 2.186257839202881]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8983641727004559, 'recall_final': 0.18409761330115312, 'forgetting': 0.7142665593993027}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.5485336637752994, 'recall_final': 0.06608839322593969, 'forgetting': 0.48244527054935976}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.12236746550472041, 'recall_final': 0.0007262164124909223, 'forgetting': 0.1216412490922295}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.1, 'recall_final': 0.025, 'forgetting': 0.07500000000000001}}","{'DoS': [0.8983641727004559, 0.33561276481630464, 0.2965942611960311, 0.2606596942880129, 0.18409761330115312], 'Probe': [0.6827757125154895, 0.5485336637752994, 0.23667905824039653, 0.15861214374225527, 0.06608839322593969], 'R2L': [0.002904865649963689, 0.011982570806100218, 0.12236746550472041, 0.014161220043572984, 0.0007262164124909223], 'U2R': [0.005, 0.14, 0.08, 0.1, 0.025]}",0.001441664092266502,"[0.06446298012563073, 0.03562969828030069, 0.008752960560189475, 0.007723200494284831, 0.001441664092266502]",False,-0.205017934324063,-0.11882856684435072,-0.0006752431891693389
